ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
182608,01846359,1624624
182609,06230932,2407650
182610,05159822,1807059
182611,01846359,1562296
182612,05159822,2340895
182613,67821984,562591
182614,05159822,1002356
182615,18539217,2851074
182616,05159822,130237
182617,18581928,2980493
182618,01846359,2984005
182619,18581928,1368309
182620,33828139,637231
182621,01846359,1530826
182622,18539217,849343
182623,18539217,816254
182624,9831829,282725
182625,02838109,91887
182626,18539217,160129
182627,06230932,272723
182628,33828139,2572968
182629,9831829,213716
182630,06230932,421521
182631,01846359,1563988
182632,01846359,2901736
182633,02838109,1411651
182634,9831829,2376809
182635,05159822,1858569
182636,02838109,556729
182637,02838109,2389394
182638,9831829,562232
182639,18539217,2023855
182640,67821984,2517642
182641,02838109,70943
182642,02838109,2497265
182643,05159822,1180857
182644,9831829,2316579
182645,92019399,2572041
182646,33828139,856564
182647,06230932,215582
182648,18539217,393601
182649,01846359,697416
182650,18539217,565844
182651,92019399,2699904
182652,67821984,43112
182653,92019399,585651
182654,18581928,592123
182655,01846359,1179041
182656,02838109,1096905
182657,92019399,1367224
182658,92019399,2288186
182659,02838109,1630478
182660,18539217,1127240
182661,18581928,1651121
182662,9831829,355288
182663,01846359,1010765
182664,06230932,811468
182665,06230932,183803
182666,67821984,992193
182667,33828139,1034037
182668,9831829,466417
182669,33828139,1840527
182670,67821984,2614951
182671,67821984,2880258
182672,33828139,2797696
182673,02838109,605120
182674,01846359,1715711
182675,05159822,1441901
182676,01846359,403946
182677,9831829,1019367
182678,01846359,1124867
182679,06230932,88602
182680,33828139,1970818
182681,18539217,1732992
182682,67821984,2713480
182683,9831829,1168991
182684,02838109,1186464
182685,67821984,123819
182686,67821984,1971393
182687,05159822,79089
182688,02838109,1956917
182689,06230932,110598
182690,33828139,2663207
182691,18539217,2050970
182692,05159822,2280403
182693,18581928,797768
182694,05159822,973676
182695,9831829,728782
182696,05159822,1775633
182697,33828139,2487830
182698,92019399,180465
182699,05159822,1363160
182700,02838109,723249
182701,18539217,846133
182702,18539217,1185447
182703,18581928,2471352
182704,9831829,559042
182705,67821984,1141036
182706,67821984,1191548
182707,18581928,1015709
182708,18539217,1616610
182709,05159822,250442
182710,02838109,2759951
182711,18581928,484454
182712,02838109,1869367
182713,67821984,1997895
182714,18581928,979020
182715,05159822,2441342
182716,92019399,2615144
182717,18581928,165855
182718,67821984,2370686
182719,06230932,316079
182720,18539217,655185
182721,18581928,2874776
182722,01846359,2915642
182723,02838109,2962498
182724,67821984,1972465
182725,33828139,651397
182726,92019399,1290763
182727,33828139,2332298
182728,18539217,515796
182729,01846359,2398631
182730,18539217,944545
182731,01846359,2517129
182732,01846359,2725163
182733,67821984,1261221
182734,05159822,1607924
182735,67821984,698393
182736,67821984,2443538
182737,05159822,398561
182738,33828139,1330472
182739,02838109,2888466
182740,92019399,845872
182741,9831829,2241106
182742,01846359,2885709
182743,33828139,93420
182744,05159822,1828270
182745,33828139,2878186
182746,05159822,2820528
182747,33828139,1049702
182748,92019399,1707569
182749,33828139,2907101
182750,02838109,1454699
182751,92019399,1788178
182752,33828139,512150
182753,01846359,1406010
182754,02838109,2302917
182755,05159822,204575
182756,05159822,846018
182757,05159822,1832986
182758,05159822,1740839
182759,67821984,1800415
182760,05159822,2470368
182761,06230932,100930
182762,01846359,2021717
182763,01846359,1473481
182764,33828139,1495404
182765,9831829,2946881
182766,06230932,1944822
182767,9831829,21384
182768,9831829,2484191
182769,67821984,2839107
182770,01846359,2182271
182771,92019399,46491
182772,02838109,1224494
182773,33828139,1647050
182774,92019399,119570
182775,67821984,1507473
182776,06230932,2134701
182777,9831829,302415
182778,02838109,423587
182779,18581928,614677
182780,05159822,1698193
182781,01846359,845694
182782,67821984,1153240
182783,33828139,2493753
182784,67821984,1560717
182785,9831829,1582611
182786,92019399,1807590
182787,06230932,2179861
182788,9831829,420934
182789,01846359,1245146
182790,01846359,2951561
182791,92019399,2656704
182792,67821984,2847757
182793,05159822,522772
182794,67821984,1950621
182795,67821984,1129633
182796,67821984,2237718
182797,9831829,1352737
182798,05159822,904284
182799,01846359,1335168
182800,02838109,986145
182801,01846359,1388721
182802,18539217,1198701
182803,01846359,2233704
182804,92019399,2445342
182805,05159822,819229
182806,92019399,1563666
182807,18581928,1430894
182808,9831829,2175212
182809,01846359,250570
182810,01846359,2244930
182811,06230932,2255717
182812,06230932,1193785
182813,18581928,648039
182814,33828139,821511
182815,33828139,1370338
182816,02838109,1943553
182817,18581928,1273274
182818,92019399,844407
182819,01846359,1006920
182820,18539217,612199
182821,01846359,524463
182822,92019399,1317973
182823,33828139,684307
182824,05159822,1774328
182825,33828139,383422
182826,9831829,1595904
182827,92019399,225801
182828,18581928,1315091
182829,18581928,1320207
182830,92019399,1749937
182831,18581928,1959755
182832,67821984,1732606
182833,05159822,2190164
182834,02838109,2998340
182835,67821984,1747239
182836,33828139,1073842
182837,06230932,1772781
182838,18539217,2748040
182839,9831829,2667729
182840,92019399,2400200
182841,67821984,213117
182842,06230932,2073429
182843,67821984,1506370
182844,9831829,2511348
182845,92019399,1248541
182846,18581928,1430541
182847,33828139,956714
182848,06230932,2351997
182849,05159822,1790806
182850,9831829,206621
182851,01846359,2234654
182852,33828139,370071
182853,92019399,2458912
182854,18539217,822828
182855,9831829,166598
182856,33828139,445658
182857,05159822,1489322
182858,92019399,1645859
182859,01846359,1192922
182860,18539217,32528
182861,18539217,2430013
182862,06230932,1802905
182863,92019399,184224
182864,9831829,2356786
182865,06230932,554503
182866,01846359,1774693
182867,06230932,939650
182868,18581928,1152489
182869,92019399,2100746
182870,18539217,1081610
182871,33828139,2556750
182872,18581928,-14029
182873,67821984,752106
182874,02838109,623442
182875,06230932,2713000
182876,67821984,47511
182877,92019399,2198194
182878,05159822,48915
182879,01846359,2235179
182880,06230932,2631208
182881,33828139,2262229
182882,92019399,1462493
182883,18581928,295591
182884,92019399,2877500
182885,02838109,1492534
182886,18581928,2680020
182887,05159822,750436
182888,06230932,1683710
182889,9831829,2313511
182890,18581928,1989918
182891,67821984,489660
182892,18581928,552294
182893,02838109,1587819
182894,18539217,9726
182895,18539217,2237686
182896,92019399,379310
182897,05159822,2739860
182898,67821984,4144
182899,33828139,2087394
182900,01846359,2171034
182901,67821984,1326188
182902,67821984,962470
182903,01846359,251351
182904,18539217,1750844
182905,05159822,2692109
182906,9831829,2713465
182907,67821984,369992
182908,33828139,1075043
182909,92019399,1071237
182910,01846359,1636822
182911,67821984,12247
182912,92019399,1781675
182913,33828139,290438
182914,18581928,2783004
182915,33828139,590513
182916,02838109,1683241
182917,9831829,2972489
182918,05159822,1869138
182919,05159822,256954
182920,18539217,2557136
182921,06230932,1256734
182922,18539217,2665671
182923,18581928,2169357
182924,9831829,1688036
182925,9831829,377059
182926,67821984,1552141
182927,9831829,1353749
182928,02838109,1697193
182929,01846359,170169
182930,01846359,1713404
182931,05159822,1742366
182932,67821984,2227268
182933,18581928,901057
182934,05159822,1619647
182935,67821984,2414801
182936,9831829,1612918
182937,01846359,1579853
182938,02838109,1594797
182939,9831829,1153361
182940,06230932,1240461
182941,33828139,664279
182942,18539217,2317059
182943,9831829,2050574
182944,9831829,328144
182945,33828139,2696159
182946,06230932,1662620
182947,9831829,2677971
182948,05159822,2878714
182949,02838109,281562
182950,02838109,2625760
182951,67821984,23449
182952,06230932,2931573
182953,18539217,194902
182954,18581928,74116
182955,18581928,2207294
182956,18581928,593891
182957,9831829,824439
182958,92019399,1801908
182959,02838109,1838962
182960,18581928,698946
182961,06230932,942785
182962,18539217,2123618
182963,33828139,1440634
182964,18539217,1685634
182965,01846359,2212250
182966,01846359,1243029
182967,01846359,70269
182968,92019399,2713664
182969,92019399,2984451
182970,18539217,2257788
182971,06230932,2099601
182972,02838109,-14903
182973,01846359,977424
182974,01846359,2362529
182975,06230932,1882990
182976,92019399,2256731
182977,01846359,874987
182978,67821984,2611147
182979,67821984,289036
182980,92019399,2815663
182981,33828139,1957799
182982,92019399,1117630
182983,02838109,1908117
182984,18581928,626358
182985,18539217,2497904
182986,18539217,684004
182987,67821984,2692534
182988,05159822,1541386
182989,06230932,843921
182990,01846359,607884
182991,02838109,1860914
182992,92019399,178598
182993,67821984,2218786
182994,18581928,2072079
182995,92019399,1345487
182996,9831829,2144151
182997,01846359,11097
182998,67821984,2808903
182999,9831829,1837857
183000,9831829,2023191
183001,06230932,593078
183002,18581928,2826206
183003,67821984,2067245
183004,02838109,1434394
183005,06230932,2385820
183006,05159822,18830
183007,06230932,1540332
183008,01846359,915461
183009,18581928,870826
183010,02838109,2830004
183011,01846359,2830384
183012,02838109,1608746
183013,01846359,2002744
183014,02838109,168302
183015,01846359,193964
183016,05159822,2952378
183017,33828139,1448471
183018,67821984,851222
183019,05159822,1597542
183020,33828139,2863221
183021,02838109,2194946
183022,06230932,1151039
183023,67821984,2579870
183024,67821984,2499392
183025,01846359,2332131
183026,9831829,323397
183027,06230932,2565053
183028,02838109,879864
183029,01846359,1916749
183030,05159822,2555796
183031,33828139,361758
183032,9831829,1066619
183033,01846359,2130540
183034,05159822,186118
183035,9831829,1395894
183036,67821984,210664
183037,18581928,2148395
183038,92019399,2077599
183039,02838109,2869800
183040,92019399,1498497
183041,06230932,1689637
183042,18581928,237748
183043,05159822,1656662
183044,06230932,2209823
183045,18581928,453812
183046,67821984,1799509
183047,05159822,2448359
183048,05159822,897368
183049,9831829,2186213
183050,06230932,2649661
183051,92019399,1503306
183052,18581928,272029
183053,02838109,600369
183054,9831829,1188353
183055,02838109,1687520
183056,18581928,1684263
183057,18581928,2609243
183058,02838109,2038299
183059,18581928,1304431
183060,18581928,1485078
183061,02838109,2305931
183062,33828139,273514
183063,01846359,1866447
183064,18581928,960905
183065,02838109,1193299
183066,18581928,728957
183067,18581928,469399
183068,18539217,2678611
183069,02838109,1974958
183070,33828139,399036
183071,9831829,407958
183072,18539217,484469
183073,33828139,2425525
183074,05159822,1671170
183075,06230932,1894777
183076,33828139,800841
183077,02838109,2818784
183078,92019399,1658919
183079,06230932,229512
183080,02838109,99317
183081,33828139,1836013
183082,67821984,418573
183083,9831829,1298026
183085,02838109,536926
183086,92019399,2666206
183087,33828139,205456
183088,18581928,1496714
183089,33828139,1670999
183090,67821984,843825
183091,05159822,701941
183092,01846359,1385503
183093,01846359,1919664
183094,33828139,755311
183095,33828139,2609254
183096,06230932,2484907
183097,9831829,802216
183098,9831829,842926
183099,33828139,2496899
183100,18581928,2211830
183101,67821984,992265
183102,18581928,2979102
183103,33828139,1494789
183104,18539217,2839857
183105,9831829,103141
183106,18581928,1400189
183107,18539217,809693
183108,92019399,646024
183109,05159822,154336
183110,18581928,1829329
183111,05159822,808206
183112,18581928,1784778
183113,05159822,1512154
183114,9831829,1976675
183115,92019399,954509
183116,05159822,1183825
183117,9831829,1643467
183118,01846359,1738034
183119,18581928,2474211
183120,67821984,1799039
183121,05159822,881468
183122,9831829,281093
183123,05159822,116772
183124,33828139,2588408
183125,06230932,1961740
183126,06230932,2143639
183127,06230932,669028
183128,33828139,2705758
183129,67821984,1751274
183130,02838109,2494605
183131,18539217,348549
183132,01846359,1134359
183133,33828139,2908781
183134,02838109,2861825
183135,18581928,1624996
183136,92019399,1774693
183137,05159822,2589192
183138,33828139,2261667
183139,05159822,441549
183140,05159822,1337154
183141,05159822,1676918
183142,02838109,1733051
183143,9831829,2655634
183144,33828139,1087687
183145,06230932,1287852
183146,67821984,1618131
183147,67821984,705554
183148,01846359,1586467
183149,18581928,1138511
183150,92019399,662720
183151,33828139,1761516
183152,02838109,2441476
183153,9831829,496858
183154,67821984,544557
183155,67821984,2085183
183156,02838109,852243
183157,06230932,1226963
183158,02838109,551069
183159,18581928,2593567
183160,18539217,2359442
183161,02838109,2308687
183162,01846359,2124456
183163,33828139,2703969
183164,18581928,409711
183165,67821984,726910
183166,05159822,2324362
183167,05159822,2725146
183168,33828139,2504837
183169,18539217,50330
183170,67821984,1042268
183171,67821984,2762574
183172,33828139,2231452
183173,05159822,216984
183174,67821984,1586563
183175,18581928,2417660
183176,92019399,1991343
183177,06230932,1354677
183178,67821984,1052398
183179,02838109,1901545
183180,33828139,2748344
183181,05159822,2360576
183182,01846359,537899
183183,06230932,930974
183184,67821984,269968
183185,02838109,1602486
183186,92019399,1327902
183187,92019399,1375340
183188,67821984,988858
183189,02838109,2932415
183190,18539217,2151115
183191,02838109,422076
183192,18539217,479476
183193,33828139,1998913
183194,18581928,2876362
183195,18539217,1378225
183196,06230932,408404
183197,67821984,293830
183198,02838109,2500431
183199,67821984,2767912
183200,05159822,1198193
183201,92019399,1359038
183202,9831829,53983
183203,33828139,2184657
183204,67821984,2012555
183205,9831829,120624
183206,67821984,623489
183207,02838109,1698313
183208,67821984,53102
183209,02838109,1738521
183210,9831829,2225882
183211,67821984,2418850
183212,18581928,1585408
183213,18539217,2768137
183214,05159822,1581023
183215,06230932,61922
183216,02838109,497562
183217,33828139,2994501
183218,9831829,2124345
183219,18539217,2452819
183220,18581928,2444079
183221,9831829,2398473
183222,06230932,1292915
183223,33828139,411077
183224,06230932,2491947
183225,06230932,2764057
183226,92019399,680067
183227,9831829,2920453
183228,67821984,1496918
183229,06230932,1471540
183230,18539217,2291124
183231,01846359,1468715
183232,05159822,1221057
183233,01846359,1331153
183234,06230932,2675191
183235,06230932,1051997
183236,67821984,615078
183237,06230932,2693757
183238,92019399,2135045
183239,9831829,1370475
183240,06230932,2448562
183241,18581928,2241656
183242,18539217,501869
183243,67821984,2737018
183244,01846359,544415
183245,05159822,2608886
183246,67821984,1437404
183247,33828139,2639918
183248,9831829,1985261
183249,05159822,2916108
183250,06230932,2739582
183251,01846359,2577863
183252,05159822,1831450
183253,18581928,304258
183254,92019399,1739527
183255,33828139,2515246
183256,05159822,753802
183257,05159822,1205845
183258,06230932,2000154
183259,18581928,826889
183260,18581928,2765594
183261,01846359,1411510
183262,18581928,634446
183263,02838109,2591567
183264,9831829,1773121
183265,02838109,2547699
183266,9831829,823275
183267,02838109,2856801
183268,67821984,955796
183269,92019399,1184184
183270,01846359,2060453
183271,9831829,361805
183272,02838109,2897082
183273,18581928,705875
183274,02838109,2855494
183275,01846359,2124469
183276,9831829,1030090
183277,33828139,875476
183278,18581928,885545
183279,02838109,1524170
183280,9831829,129895
183281,05159822,2899801
183282,9831829,197254
183283,9831829,1614805
183284,01846359,1210836
183285,18581928,985905
183286,02838109,787778
183287,9831829,2520734
183288,06230932,894422
183289,01846359,806054
183290,9831829,2270974
183291,92019399,2242005
183292,9831829,506205
183293,02838109,693651
183294,02838109,2307502
183295,67821984,1071699
183296,06230932,209987
183297,18539217,2725697
183298,18581928,605262
183299,02838109,353101
183300,33828139,2052077
183301,01846359,2170821
183302,05159822,2034641
183303,9831829,1007085
183304,9831829,2757007
183305,92019399,364073
183306,92019399,1707906
183307,9831829,689891
183308,92019399,2152161
183309,9831829,533913
183310,01846359,2563648
183311,01846359,1154655
183312,18539217,2311131
183313,92019399,821227
183314,01846359,245657
183315,67821984,1414184
183316,06230932,1889091
183317,18581928,1716885
183318,18581928,2756002
183319,02838109,1663257
183320,05159822,2417397
183321,06230932,1130320
183322,67821984,1302516
183323,02838109,939206
183324,67821984,69761
183325,33828139,2572490
183326,67821984,2265724
183327,67821984,1931588
183328,06230932,1507275
183329,02838109,2759576
183330,01846359,1614202
183331,92019399,120899
183332,18539217,496514
183333,33828139,1982075
183334,18539217,164406
183335,18581928,2866689
183336,05159822,2263945
183337,05159822,1024758
183338,05159822,322836
183339,18581928,2726133
183340,18581928,707704
183341,33828139,1637007
183342,05159822,447611
183343,18581928,988775
183344,05159822,2306247
183345,67821984,1550121
183346,67821984,699437
183347,06230932,835276
183348,18581928,2982205
183349,9831829,2068146
183350,33828139,2951978
183351,02838109,2342130
183352,02838109,2202777
183353,02838109,256102
183354,06230932,2237534
183355,67821984,2595561
183356,06230932,119935
183357,33828139,2925600
183358,33828139,729381
183359,67821984,826598
183360,92019399,1865784
183361,9831829,2852302
183362,06230932,397718
183363,06230932,2184008
183364,18539217,2382001
183365,67821984,723326
183366,02838109,2639650
183367,33828139,2281632
183368,9831829,1875177
183369,05159822,943730
183370,02838109,929054
183371,18581928,972562
183372,9831829,2146202
183373,01846359,2114467
183374,18539217,1424071
183375,02838109,1126272
183376,01846359,2129040
183377,06230932,139179
183378,02838109,792158
183379,01846359,1200672
183380,05159822,665629
183381,92019399,544052
183382,06230932,596097
183383,18539217,1807475
183384,06230932,8478
183385,05159822,485232
183386,9831829,2416746
183387,05159822,1695717
183388,18581928,2622586
183389,01846359,1962258
183390,18539217,21309
183391,06230932,186227
183392,02838109,1252832
183393,18581928,77239
183394,67821984,2910552
183395,18539217,2347713
183396,06230932,1411464
183397,02838109,362667
183398,05159822,2899578
183399,18539217,1671034
183400,18581928,1118900
183401,05159822,406026
183402,06230932,263216
183403,01846359,79462
183404,33828139,771392
183405,06230932,2730743
183406,18581928,811878
183407,9831829,1571250
183408,01846359,1844278
183409,02838109,198196
183410,05159822,2050395
183411,67821984,2371869
183412,05159822,2713732
183413,01846359,1418182
183414,01846359,1513855
183415,92019399,1365469
183416,92019399,2178801
183417,9831829,2979925
183418,92019399,2885023
183419,92019399,1759962
183420,02838109,2837927
183421,67821984,2621779
183422,06230932,878147
183423,67821984,2883272
183424,18581928,2597133
183425,9831829,2989061
183426,33828139,1122436
183427,06230932,2110666
183428,01846359,1694763
183429,92019399,542484
183430,18539217,2370590
183431,06230932,2858834
183432,67821984,1378544
183433,67821984,1679173
183434,18581928,2384101
183435,05159822,1990650
183436,92019399,1335117
183437,33828139,1532540
183438,06230932,2770008
183439,18581928,2072216
183440,05159822,1893041
183441,18539217,1965660
183442,06230932,1505628
183443,92019399,2353360
183444,92019399,666081
183445,18581928,2397681
183446,02838109,1830550
183447,02838109,1977596
183448,18581928,1303925
183449,92019399,1043633
183450,92019399,1911148
183451,33828139,63641
183452,67821984,698229
183453,18581928,2521407
183454,01846359,1162044
183455,05159822,2027596
183456,92019399,1734843
183457,01846359,1796551
183458,18539217,472712
183459,92019399,734910
183460,9831829,333368
183461,33828139,1358372
183462,06230932,2622042
183463,67821984,223924
183464,92019399,1926264
183465,67821984,525510
183466,9831829,1890497
183467,92019399,606389
183468,05159822,53671
183469,18581928,242202
183470,18581928,1835690
183471,01846359,1017967
183472,06230932,152229
183473,18581928,2356097
183474,02838109,1115978
183475,06230932,2945654
183476,02838109,621464
183477,67821984,346303
183478,18539217,2545474
183479,06230932,2406190
183480,18581928,1101203
183481,05159822,1198035
183482,02838109,1164786
183483,18539217,1011565
183484,18539217,1400984
183485,18581928,1304523
183486,01846359,844638
183487,02838109,1365360
183488,67821984,1594732
183489,05159822,1763389
183490,67821984,636382
183491,92019399,1347059
183492,01846359,2935068
183493,02838109,1525648
183494,9831829,838536
183495,9831829,46724
183496,02838109,846993
183497,9831829,2557148
183498,05159822,2149934
183499,18581928,1210423
183500,01846359,935860
183501,9831829,751698
183502,33828139,2452541
183503,02838109,2556405
183504,67821984,1384908
183505,67821984,839619
183506,18581928,379811
183507,05159822,2915862
183508,9831829,644764
183509,33828139,580022
183510,18581928,24200
183511,33828139,1484532
183512,18581928,120118
183513,01846359,1912330
183514,01846359,994266
183515,06230932,2128019
183516,02838109,1540344
183517,06230932,652804
183518,01846359,766301
183519,05159822,2512425
183520,18539217,601838
183521,01846359,2340916
183522,9831829,1195196
183523,18539217,-4271
183524,18539217,1817564
183525,92019399,316812
183526,67821984,2983543
183527,18539217,959317
183528,33828139,2552265
183529,92019399,852133
183530,01846359,1519670
183531,92019399,2036748
183532,18539217,2643958
183533,06230932,203377
183534,06230932,1195210
183535,33828139,1488755
183536,67821984,374263
183537,02838109,1184356
183538,67821984,501944
183539,01846359,2423388
183540,92019399,935557
183541,01846359,58837
183542,05159822,2786048
183543,02838109,2968378
183544,18539217,915587
183545,9831829,1779508
183546,01846359,2613939
183547,67821984,1352046
183548,18581928,485835
183549,05159822,2410994
183550,33828139,1473379
183551,05159822,1344689
183552,67821984,2722107
183553,33828139,622534
183554,18539217,2710709
183555,06230932,1482874
183556,05159822,940498
183557,67821984,461794
183558,06230932,219824
183559,06230932,624597
183560,06230932,794571
183561,02838109,1670831
183562,92019399,2302552
183563,05159822,2893291
183564,02838109,927501
183565,33828139,848753
183566,67821984,1659168
183567,92019399,1002657
183568,18581928,941357
183569,01846359,2231859
183570,18581928,2117854
183571,92019399,2699861
183572,05159822,130254
183573,67821984,1736431
183574,18581928,742294
183575,67821984,2798471
183576,33828139,869239
183577,18539217,2818816
183578,67821984,140838
183579,06230932,132268
183580,02838109,1532415
183581,33828139,2441756
183582,33828139,967228
183583,06230932,819791
183584,06230932,2227487
183585,05159822,854101
183586,05159822,2831901
183587,92019399,1089033
183588,06230932,1092651
183589,33828139,2238572
183590,18539217,20561
183591,92019399,2273734
183592,06230932,2339200
183593,92019399,2757009
183594,05159822,663812
183595,05159822,297126
183596,18581928,1791482
183597,02838109,685946
183598,06230932,2041614
183599,18581928,1932303
183600,9831829,2925418
183601,01846359,989157
183602,06230932,2351108
183603,02838109,956826
183604,92019399,893021
183605,92019399,2722500
183606,9831829,2886811
183607,67821984,269125
183608,18581928,2128604
183609,05159822,1842386
183610,18581928,2404678
183611,33828139,1331608
183612,33828139,179577
183613,18539217,1168751
183614,33828139,421692
183615,92019399,1445937
183616,18581928,400786
183617,02838109,2987126
183618,18581928,1193741
183619,33828139,1874845
183620,02838109,2591947
183621,67821984,1713925
183622,9831829,1742731
183623,92019399,62262
183624,06230932,1035387
183625,33828139,1156284
183626,01846359,-19983
183627,33828139,359303
183628,9831829,1457624
183629,18539217,1803930
183630,33828139,1763939
183631,67821984,1653425
183632,02838109,89672
183633,18581928,988744
183634,01846359,1670051
183635,67821984,862923
183636,05159822,66242
183637,06230932,981068
183638,02838109,2513637
183639,92019399,1498358
183640,33828139,275086
183641,18539217,2503464
183643,18581928,1237450
183644,33828139,542724
183645,33828139,2072724
183646,05159822,1828309
183647,05159822,2299692
183648,18539217,2588031
183649,06230932,1430862
183650,92019399,577113
183651,01846359,1182154
183652,18539217,504421
183653,01846359,556354
183654,01846359,89011
183655,18539217,939363
183656,9831829,2369367
183657,18581928,682744
183658,18539217,1054036
183659,06230932,1552917
183660,18539217,1560643
183661,18539217,1514716
183662,01846359,1337410
183663,06230932,2388182
183664,06230932,1369114
183665,02838109,1710793
183666,33828139,526591
183667,18581928,1760961
183668,92019399,2034521
183669,01846359,557443
183670,18539217,822100
183671,33828139,2933458
183672,18539217,2617945
183673,33828139,1254875
183674,18539217,2912688
183675,06230932,1671018
183676,33828139,2709325
183677,06230932,2374074
183678,02838109,2210169
183679,33828139,2175955
183680,01846359,1795995
183681,02838109,2360180
183682,33828139,317404
183683,01846359,2527678
183684,02838109,762902
183685,18581928,790561
183686,06230932,293019
183687,02838109,2976860
183688,9831829,670714
183689,05159822,2599848
183690,9831829,2285569
183691,33828139,2537985
183692,02838109,2125625
183693,33828139,2069336
183694,9831829,718016
183695,18539217,2136396
183696,18539217,883341
183697,92019399,2893788
183698,06230932,1460028
183699,18581928,638258
183700,92019399,1348184
183701,01846359,186630
183702,18581928,2903751
183703,67821984,1044626
183704,9831829,1511879
183705,33828139,457566
183706,05159822,399719
183707,01846359,565327
183708,02838109,2166929
183709,18581928,1835430
183710,33828139,1527700
183711,06230932,1159906
183712,02838109,2338193
183713,05159822,522917
183714,67821984,889530
183715,92019399,672528
183716,67821984,173350
183717,18539217,2101547
183718,06230932,2513387
183719,02838109,1142708
183720,05159822,1144286
183721,18581928,1693980
183722,92019399,1163889
183723,33828139,2874742
183724,92019399,112494
183725,18581928,1595129
183726,33828139,1680272
183727,18539217,2522363
183728,33828139,2243056
183729,05159822,2911182
183730,18581928,1325769
183731,18581928,2751932
183732,33828139,1954868
183733,9831829,2671103
183734,02838109,293474
183735,67821984,2999148
183736,18539217,2510078
183737,18581928,629658
183738,67821984,745759
183739,9831829,1215458
183740,18581928,1988140
183741,18539217,1432903
183742,67821984,1235663
183743,01846359,200481
183744,06230932,2186813
183745,05159822,2788824
183746,05159822,1837100
183747,92019399,1881528
183748,33828139,2333192
183749,02838109,1479188
183750,05159822,552066
183751,33828139,421033
183752,01846359,1963636
183753,18581928,904188
183754,18539217,1458154
183755,9831829,30809
183756,18581928,593027
183757,18581928,1278665
183758,06230932,398362
183759,06230932,96517
183760,01846359,618137
183761,67821984,1400376
183762,02838109,436803
183763,05159822,2464252
183764,67821984,824292
183765,05159822,2605986
183766,33828139,1151044
183767,01846359,2868373
183768,9831829,2883478
183769,01846359,1290301
183770,18581928,2531000
183771,9831829,643364
183772,18539217,1304415
183773,67821984,8925
183774,67821984,1538354
183775,06230932,2442412
183776,01846359,206251
183777,67821984,78722
183778,05159822,1123114
183779,02838109,1718063
183780,05159822,2434656
183781,18581928,2399381
183782,06230932,2050075
183783,9831829,2754057
183784,01846359,2528849
183785,67821984,744923
183786,05159822,2451552
183787,33828139,677914
183788,33828139,1738569
183789,18581928,421425
183790,9831829,543503
183791,18581928,845145
183792,92019399,1288855
183793,18581928,930437
183794,92019399,2594295
183795,02838109,274742
183796,33828139,2142581
183797,92019399,1962607
183798,18539217,501835
183799,18539217,2817926
183800,33828139,2144262
183801,9831829,1745542
183802,06230932,342956
183803,92019399,1642149
183804,18539217,1301066
183805,9831829,2119990
183806,92019399,1971961
183807,01846359,56050
183808,67821984,457036
183809,18539217,955071
183810,92019399,427936
183811,05159822,1692881
183812,06230932,1938944
183813,33828139,1882495
183814,02838109,926420
183815,92019399,964389
183816,05159822,1941572
183817,9831829,808721
183818,18581928,417518
183819,67821984,308994
183820,02838109,2303270
183821,18539217,520315
183822,01846359,274977
183823,02838109,1119097
183824,06230932,1496896
183825,67821984,1873021
183826,18539217,2332634
183827,18539217,2289555
183828,33828139,761671
183829,67821984,837832
183830,9831829,1834554
183831,05159822,2379684
183832,92019399,2877788
183833,18539217,1515736
183834,92019399,1110048
183835,01846359,2897635
183836,9831829,1312419
183837,33828139,2389811
183838,92019399,2646328
183839,92019399,2107079
183840,02838109,1605098
183841,18581928,2176948
183842,01846359,951472
183843,18581928,1424000
183844,33828139,1419483
183845,18581928,984298
183846,02838109,2239923
183847,01846359,174188
183848,9831829,2938389
183849,02838109,1522302
183850,92019399,2392475
183851,05159822,1237750
183852,18581928,2760527
183853,18581928,2903976
183854,01846359,-11180
183855,02838109,2719032
183856,9831829,2061655
183857,9831829,2484105
183858,02838109,2302430
183859,01846359,1224857
183860,18581928,377159
183861,18581928,1592951
183862,06230932,211297
183863,67821984,223601
183864,33828139,1079560
183865,02838109,1250576
183866,18581928,1018854
183867,67821984,2462349
183868,18581928,1111090
183869,92019399,2210228
183870,18581928,2972387
183871,01846359,1867434
183872,9831829,534940
183873,18539217,1719613
183874,33828139,2007602
183875,18539217,270595
183876,92019399,2248480
183877,18581928,27419
183878,92019399,2092665
183879,67821984,1226783
183880,92019399,1557469
183881,33828139,116044
183882,18539217,1210817
183883,05159822,2636159
183884,02838109,1417104
183885,92019399,2203030
183886,05159822,941796
183887,67821984,1069404
183888,02838109,1888387
183889,92019399,838053
183890,02838109,1734647
183891,67821984,4096
183892,33828139,1557716
183893,02838109,2262848
183894,01846359,1302791
183895,05159822,2640333
183896,05159822,588157
183897,05159822,1901564
183898,67821984,1830480
183899,9831829,2098515
183900,05159822,669408
183901,18539217,1800066
183902,9831829,2334460
183903,18539217,2289959
183904,9831829,1327618
183905,18581928,446126
183906,9831829,337967
183907,67821984,162787
183908,67821984,1634888
183909,9831829,1247842
183910,33828139,2682765
183911,06230932,2782290
183912,18581928,1139375
183913,05159822,1049176
183914,33828139,2237312
183915,18539217,2948293
183916,02838109,1028607
